item_id,zone,coordinates
1811,Engineering_Bay,"(0,0,11378.8),(27.5,29.5,11392.0)"
1812,Greenhouse,"(27.5,0,11378.8),(43.8,23.9,11406.0)"
1813,Storage_Bay,"(43.8,0,11378.8),(65.1,23.2,11423.1)"
1814,External_Storage,"(65.1,0,11378.8),(83.2,18.4,11389.5)"
1815,Command_Center,"(0,18.4,11378.8),(23.0,63.2,11417.7)"
1816,Storage_Bay,"(23.0,18.4,11378.8),(39.3,62.3,11407.9)"
1817,Life_Support,"(39.3,18.4,11378.8),(71.9,38.8,11404.8)"
1818,Engineering_Bay,"(0,0,11404.8),(44.1,16.1,11438.1)"
1819,Sanitation_Bay,"(44.1,0,11404.8),(57.0,28.4,11426.8)"
1820,Medical_Bay,"(0,0,11426.8),(28.9,15.5,11469.2)"
1821,Medical_Bay,"(28.9,0,11426.8),(52.6,11.8,11473.9)"
1822,Crew_Quarters,"(52.6,0,11426.8),(73.6,29.9,11463.2)"
1823,Power_Bay,"(0,0,11463.2),(26.2,43.9,11510.8)"
1824,Crew_Quarters,"(26.2,0,11463.2),(59.7,39.5,11496.9)"
1825,Storage_Bay,"(0,0,11496.9),(44.2,11.9,11518.1)"
1826,Engineering_Bay,"(44.2,0,11496.9),(82.5,49.3,11532.7)"
1827,External_Storage,"(0,0,11532.7),(46.5,57.8,11537.4)"
1828,Crew_Quarters,"(46.5,0,11532.7),(65.8,31.9,11560.9)"
1829,Power_Bay,"(0,0,11560.9),(44.4,52.0,11562.1)"
1830,Lab,"(44.4,0,11560.9),(56.0,35.7,11590.5)"
1831,Sanitation_Bay,"(56.0,0,11560.9),(75.9,27.5,11577.6)"
1832,Storage_Bay,"(0,0,11577.6),(42.8,41.2,11598.8)"
1833,Storage_Bay,"(42.8,0,11577.6),(57.8,47.1,11605.0)"
1834,External_Storage,"(57.8,0,11577.6),(154.9,60.6,11579.8)"
1835,Medical_Bay,"(0,0,11579.8),(27.9,23.6,11625.7)"
1836,Airlock,"(27.9,0,11579.8),(39.0,46.9,11594.5)"
1837,Command_Center,"(39.0,0,11579.8),(76.1,29.2,11608.9)"
1838,Airlock,"(0,29.2,11579.8),(45.2,60.7,11624.5)"
1839,Medical_Bay,"(45.2,29.2,11579.8),(67.0,63.4,11607.3)"
1840,Engineering_Bay,"(67.0,29.2,11579.8),(79.6,69.8,11611.4)"
1841,Engineering_Bay,"(79.6,29.2,11579.8),(120.7,47.6,11601.8)"
1842,Engineering_Bay,"(0,47.6,11579.8),(39.0,75.8,11601.6)"
1843,Airlock,"(39.0,47.6,11579.8),(52.4,84.5,11605.8)"
1844,Greenhouse,"(52.4,47.6,11579.8),(82.2,67.9,11606.4)"
1845,Crew_Quarters,"(82.2,47.6,11579.8),(105.1,73.4,11625.8)"
1846,Power_Bay,"(0,0,11625.8),(19.9,20.0,11639.9)"
1847,Lab,"(19.9,0,11625.8),(43.8,19.6,11637.6)"
1848,Engineering_Bay,"(43.8,0,11625.8),(66.7,10.4,11649.8)"
1849,Crew_Quarters,"(66.7,0,11625.8),(77.7,24.5,11654.5)"
1850,Engineering_Bay,"(0,0,11654.5),(16.5,38.9,11700.8)"
1851,Lab,"(16.5,0,11654.5),(41.8,11.2,11671.7)"
1852,Cockpit,"(41.8,0,11654.5),(80.1,20.2,11676.6)"
1853,Life_Support,"(0,20.2,11654.5),(32.3,56.3,11670.5)"
1854,Engineering_Bay,"(0,0,11670.5),(18.1,13.6,11696.4)"
1855,Storage_Bay,"(18.1,0,11670.5),(35.4,39.1,11717.1)"
1856,Medical_Bay,"(35.4,0,11670.5),(77.6,22.5,11714.1)"
1857,Life_Support,"(0,22.5,11670.5),(26.2,64.8,11702.0)"
1858,External_Storage,"(0,0,11702.0),(39.4,25.6,11740.9)"
1859,Cockpit,"(39.4,0,11702.0),(53.1,35.6,11739.9)"
1860,Engineering_Bay,"(53.1,0,11702.0),(76.3,35.1,11719.6)"
1861,Airlock,"(76.3,0,11702.0),(92.3,45.7,11741.9)"
1862,Lab,"(0,45.7,11702.0),(35.7,72.8,11728.7)"
1863,Engineering_Bay,"(35.7,45.7,11702.0),(72.0,81.4,11739.6)"
1864,Medical_Bay,"(0,0,11739.6),(17.4,18.6,11808.5)"
1865,Storage_Bay,"(17.4,0,11739.6),(53.2,35.4,11764.9)"
1866,Storage_Bay,"(53.2,0,11739.6),(78.3,37.9,11781.9)"
1867,Crew_Quarters,"(0,37.9,11739.6),(21.3,62.8,11826.7)"
1868,Medical_Bay,"(21.3,37.9,11739.6),(44.5,59.8,11763.0)"
1869,Engineering_Bay,"(44.5,37.9,11739.6),(66.7,52.9,11754.6)"
1870,Engine_Bay,"(66.7,37.9,11739.6),(114.5,87.7,11788.5)"
1871,Power_Bay,"(114.5,37.9,11739.6),(185.7,104.6,11743.2)"
1872,Medical_Bay,"(0,0,11743.2),(16.4,33.2,11774.7)"
1873,Power_Bay,"(16.4,0,11743.2),(63.3,69.5,11745.2)"
1874,Medical_Bay,"(0,0,11745.2),(29.0,21.0,11833.7)"
1875,Medical_Bay,"(29.0,0,11745.2),(59.7,13.6,11771.3)"
1876,Engineering_Bay,"(59.7,0,11745.2),(104.1,18.4,11774.1)"
1877,Command_Center,"(0,18.4,11745.2),(10.6,62.4,11765.4)"
1878,Maintenance_Bay,"(10.6,18.4,11745.2),(22.1,45.0,11773.7)"
1879,Storage_Bay,"(22.1,18.4,11745.2),(67.0,41.2,11795.0)"
1880,Crew_Quarters,"(0,41.2,11745.2),(15.8,70.2,11767.5)"
1881,Medical_Bay,"(15.8,41.2,11745.2),(31.9,57.5,11827.7)"
1882,Crew_Quarters,"(31.9,41.2,11745.2),(53.2,68.4,11774.4)"
1883,Maintenance_Bay,"(0,0,11774.4),(16.1,39.2,11817.5)"
1884,Maintenance_Bay,"(16.1,0,11774.4),(28.2,26.5,11801.4)"
1885,Engineering_Bay,"(28.2,0,11774.4),(65.2,15.5,11800.4)"
1886,Crew_Quarters,"(0,15.5,11774.4),(30.4,30.7,11792.2)"
1887,Storage_Bay,"(0,0,11792.2),(14.0,41.4,11809.6)"
1888,Medical_Bay,"(14.0,0,11792.2),(30.4,16.0,11854.5)"
1889,Engineering_Bay,"(30.4,0,11792.2),(59.1,23.2,11814.2)"
1890,Crew_Quarters,"(59.1,0,11792.2),(82.4,27.9,11839.8)"
1891,Crew_Quarters,"(0,0,11839.8),(20.5,21.1,11855.5)"
1892,Crew_Quarters,"(20.5,0,11839.8),(31.5,41.2,11866.8)"
1893,Crew_Quarters,"(31.5,0,11839.8),(42.2,29.0,11861.3)"
1894,Medical_Bay,"(0,0,11861.3),(35.9,36.2,11901.0)"
1895,Lab,"(35.9,0,11861.3),(52.7,11.3,11889.8)"
1896,Engineering_Bay,"(52.7,0,11861.3),(68.8,17.7,11886.8)"
1897,Crew_Quarters,"(68.8,0,11861.3),(92.9,21.4,11903.1)"
1898,Storage_Bay,"(0,0,11903.1),(41.7,42.7,11938.9)"
1899,Crew_Quarters,"(41.7,0,11903.1),(59.0,21.2,11923.0)"
1900,Crew_Quarters,"(0,0,11923.0),(24.0,40.8,11945.5)"
1901,Medical_Bay,"(24.0,0,11923.0),(48.1,14.0,11946.7)"
1902,Greenhouse,"(48.1,0,11923.0),(61.0,27.7,11949.8)"
1903,Engine_Bay,"(61.0,0,11923.0),(106.7,17.5,11944.7)"
1904,Storage_Bay,"(106.7,0,11923.0),(129.7,14.7,11960.8)"
1905,External_Storage,"(0,14.7,11923.0),(94.1,91.8,11926.1)"
1906,Medical_Bay,"(0,0,11926.1),(12.1,23.8,11943.9)"
1907,Crew_Quarters,"(12.1,0,11926.1),(29.1,24.3,11946.8)"
1908,Lab,"(29.1,0,11926.1),(46.6,27.5,11936.6)"
1909,Lab,"(46.6,0,11926.1),(76.7,39.2,11946.3)"
1910,Cockpit,"(0,0,11946.3),(30.0,47.9,11983.6)"
1911,Airlock,"(30.0,0,11946.3),(68.8,36.7,11972.5)"
1912,Crew_Quarters,"(0,36.7,11946.3),(29.6,55.7,11968.7)"
1913,Engineering_Bay,"(0,0,11968.7),(49.6,44.3,11997.6)"
1914,Crew_Quarters,"(49.6,0,11968.7),(91.7,47.4,12001.0)"
1915,Crew_Quarters,"(0,0,12001.0),(12.1,27.3,12048.8)"
1916,Command_Center,"(12.1,0,12001.0),(40.6,21.4,12029.5)"
1917,Engineering_Bay,"(40.6,0,12001.0),(75.0,15.5,12025.7)"
1918,Storage_Bay,"(0,15.5,12001.0),(23.6,56.6,12035.1)"
1919,External_Storage,"(23.6,15.5,12001.0),(54.9,28.4,12044.9)"
1920,Storage_Bay,"(54.9,15.5,12001.0),(69.1,25.6,12020.0)"
1921,Engineering_Bay,"(69.1,15.5,12001.0),(108.8,37.1,12030.6)"
1922,Greenhouse,"(0,37.1,12001.0),(15.4,59.4,12016.3)"
1923,Maintenance_Bay,"(15.4,37.1,12001.0),(59.1,50.2,12028.6)"
1924,External_Storage,"(0,50.2,12001.0),(13.5,93.7,12049.2)"
1925,Engineering_Bay,"(13.5,50.2,12001.0),(52.4,98.9,12023.4)"
1926,Sanitation_Bay,"(52.4,50.2,12001.0),(66.2,67.2,12027.5)"
1927,Storage_Bay,"(0,0,12027.5),(13.1,27.4,12050.9)"
1928,Engineering_Bay,"(13.1,0,12027.5),(54.1,21.9,12068.5)"
1929,Airlock,"(54.1,0,12027.5),(77.0,33.0,12064.5)"
1930,External_Storage,"(77.0,0,12027.5),(96.1,33.5,12057.2)"
1931,Lab,"(0,0,12057.2),(14.5,46.5,12077.5)"
1932,Crew_Quarters,"(14.5,0,12057.2),(30.8,23.5,12071.9)"
1933,Airlock,"(30.8,0,12057.2),(64.3,13.2,12101.7)"
1934,Airlock,"(64.3,0,12057.2),(91.3,22.9,12113.5)"
1935,Lab,"(0,22.9,12057.2),(16.6,41.9,12086.1)"
1936,Cockpit,"(16.6,22.9,12057.2),(59.7,59.3,12101.0)"
1937,Crew_Quarters,"(0,0,12101.0),(14.1,17.5,12114.3)"
1938,Airlock,"(14.1,0,12101.0),(58.6,27.2,12150.6)"
1939,External_Storage,"(0,27.2,12101.0),(47.4,51.4,12115.2)"
1940,Engineering_Bay,"(47.4,27.2,12101.0),(70.3,45.6,12143.4)"
1941,Crew_Quarters,"(70.3,27.2,12101.0),(82.1,63.3,12143.8)"
1942,Storage_Bay,"(0,0,12143.8),(11.7,19.5,12162.0)"
1943,Airlock,"(11.7,0,12143.8),(22.4,40.7,12190.9)"
1944,Crew_Quarters,"(22.4,0,12143.8),(65.7,33.7,12168.7)"
1945,Command_Center,"(0,0,12168.7),(26.7,16.3,12217.5)"
1946,Power_Bay,"(26.7,0,12168.7),(57.8,36.2,12201.0)"
1947,Storage_Bay,"(57.8,0,12168.7),(103.4,44.8,12182.8)"
1948,Engineering_Bay,"(0,44.8,12168.7),(24.9,61.0,12207.3)"
1949,Lab,"(24.9,44.8,12168.7),(72.4,76.7,12216.4)"
1950,Crew_Quarters,"(0,0,12216.4),(10.4,39.8,12264.2)"
1951,Lab,"(10.4,0,12216.4),(49.9,13.4,12257.4)"
1952,Medical_Bay,"(49.9,0,12216.4),(86.6,33.9,12261.7)"
1953,Maintenance_Bay,"(0,33.9,12216.4),(44.6,66.1,12265.1)"
1954,Maintenance_Bay,"(44.6,33.9,12216.4),(80.7,74.4,12246.1)"
1955,External_Storage,"(0,0,12246.1),(32.0,35.1,12267.0)"
1956,Medical_Bay,"(32.0,0,12246.1),(55.1,17.6,12274.8)"
1957,Engineering_Bay,"(55.1,0,12246.1),(79.5,14.5,12284.0)"
1958,Medical_Bay,"(0,14.5,12246.1),(23.2,44.0,12294.1)"
1959,Storage_Bay,"(23.2,14.5,12246.1),(60.6,40.8,12286.3)"
1960,Maintenance_Bay,"(60.6,14.5,12246.1),(85.9,35.0,12268.9)"
1961,Life_Support,"(0,35.0,12246.1),(31.5,67.9,12288.6)"
1962,Cockpit,"(0,0,12288.6),(49.4,25.2,12329.9)"
1963,Storage_Bay,"(49.4,0,12288.6),(75.9,26.4,12316.7)"
1964,Lab,"(0,26.4,12288.6),(18.5,67.8,12306.3)"
1965,Crew_Quarters,"(18.5,26.4,12288.6),(64.1,66.6,12317.4)"
1966,Crew_Quarters,"(0,0,12317.4),(46.2,24.6,12332.7)"
1967,Command_Center,"(0,0,12332.7),(32.1,31.0,12379.8)"
1968,Crew_Quarters,"(32.1,0,12332.7),(76.0,16.4,12350.7)"
1969,Lab,"(0,0,12350.7),(41.0,19.3,12379.2)"
1970,Medical_Bay,"(41.0,0,12350.7),(60.2,24.3,12375.0)"
1971,Crew_Quarters,"(60.2,0,12350.7),(98.3,27.8,12388.8)"
1972,Command_Center,"(0,0,12388.8),(16.6,27.5,12424.1)"
1973,Storage_Bay,"(16.6,0,12388.8),(55.7,14.3,12407.7)"
1974,Power_Bay,"(55.7,0,12388.8),(95.3,47.3,12398.9)"
1975,Engineering_Bay,"(0,0,12398.9),(35.1,26.1,12435.3)"
1976,Crew_Quarters,"(35.1,0,12398.9),(71.7,41.5,12420.1)"
1977,Crew_Quarters,"(0,0,12420.1),(37.5,10.4,12449.3)"
1978,Lab,"(0,10.4,12420.1),(15.0,30.0,12444.0)"
1979,Engineering_Bay,"(15.0,10.4,12420.1),(37.1,34.1,12447.3)"
1980,Storage_Bay,"(37.1,10.4,12420.1),(53.6,35.1,12452.0)"
1981,Engineering_Bay,"(53.6,10.4,12420.1),(70.9,37.1,12469.6)"
1982,Cockpit,"(70.9,10.4,12420.1),(82.1,23.8,12455.5)"
1983,Medical_Bay,"(82.1,10.4,12420.1),(109.8,36.1,12463.8)"
1984,Engineering_Bay,"(0,36.1,12420.1),(15.7,64.7,12435.3)"
1985,Cockpit,"(15.7,36.1,12420.1),(38.4,61.8,12455.0)"
1986,Lab,"(38.4,36.1,12420.1),(76.6,78.3,12456.2)"
1987,Airlock,"(0,0,12456.2),(25.0,25.3,12554.4)"
1988,Power_Bay,"(25.0,0,12456.2),(51.9,25.6,12495.2)"
1989,Engineering_Bay,"(51.9,0,12456.2),(62.7,29.3,12501.2)"
1990,Medical_Bay,"(62.7,0,12456.2),(91.1,16.8,12492.3)"
1991,Crew_Quarters,"(0,16.8,12456.2),(21.2,40.1,12507.0)"
1992,Storage_Bay,"(21.2,16.8,12456.2),(68.4,61.3,12476.1)"
1993,Power_Bay,"(0,61.3,12456.2),(40.0,131.7,12460.2)"
1994,Crew_Quarters,"(40.0,61.3,12456.2),(61.0,71.5,12474.3)"
1995,Storage_Bay,"(0,0,12474.3),(46.0,34.2,12515.1)"
1996,Storage_Bay,"(46.0,0,12474.3),(84.1,18.6,12508.6)"
1997,Life_Support,"(0,18.6,12474.3),(48.2,68.1,12521.9)"
1998,Engine_Bay,"(0,0,12521.9),(25.4,25.1,12561.7)"
1999,Crew_Quarters,"(25.4,0,12521.9),(74.5,27.9,12565.4)"
2000,Lab,"(0,0,12565.4),(22.0,13.3,12587.7)"
